species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Sepia officinalis,250529075,https://inaturalist-open-data.s3.amazonaws.com/photos/250529075/medium.jpeg,CC-BY 4.0,Samuele Papeschi,geologyistheway,2013-06-05,https://www.inaturalist.org/observations/145806068,"© Samuele Papeschi, some rights reserved (CC-BY)",d0f77bcdf27a3560e43721850943493a8ad302efb36e7c76c73667b789328355
Sepia officinalis,250529101,https://inaturalist-open-data.s3.amazonaws.com/photos/250529101/medium.jpeg,CC-BY 4.0,Samuele Papeschi,geologyistheway,2013-06-05,https://www.inaturalist.org/observations/145806068,"© Samuele Papeschi, some rights reserved (CC-BY)",f5da843765b08c9f434c519a34e257e9f0934c43192d8e8b92b303fe6dda9980
Sepia officinalis,440078440,https://inaturalist-open-data.s3.amazonaws.com/photos/440078440/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-09,https://www.inaturalist.org/observations/246503381,"© Michael Bommerer, some rights reserved (CC-BY)",8bafae4dd27e5c9477cf6622029df77c4ad7d6307261b74c5467756b4f3b5d37
Sepia officinalis,440078998,https://inaturalist-open-data.s3.amazonaws.com/photos/440078998/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-09,https://www.inaturalist.org/observations/246503381,"© Michael Bommerer, some rights reserved (CC-BY)",04073a249864e501d2badca484281d342c3fa38b3ac738cbcd0bf8102c01853d
Sepia officinalis,328776197,https://inaturalist-open-data.s3.amazonaws.com/photos/328776197/medium.jpeg,CC-BY 4.0,Philipp,phiro,2023-10-01,https://www.inaturalist.org/observations/187936458,"© Philipp, some rights reserved (CC-BY)",6cc33424ceb9b31924eece1104e5d21d0fc968a966aa63419b2152e5e8834b7a
Sepia officinalis,456583889,https://inaturalist-open-data.s3.amazonaws.com/photos/456583889/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/254853481,"© Donald Davesne, some rights reserved (CC-BY)",181c215e82d3df4762380d2a2d20e2c6852157dd2ecb9fc7ed7cabc7f6a800c0
Sepia officinalis,456583909,https://inaturalist-open-data.s3.amazonaws.com/photos/456583909/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/254853481,"© Donald Davesne, some rights reserved (CC-BY)",9a8a1fbc4e3b0b55d0bb106c101884d70baaa0680f01897c1da7debcc8ec5f10
Sepia officinalis,442345541,https://inaturalist-open-data.s3.amazonaws.com/photos/442345541/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-16,https://www.inaturalist.org/observations/247648491,"© Michael Bommerer, some rights reserved (CC-BY)",5651a942bb5daa54f10a50a597039156cd9eb76172841a6d2f290a3abd0d19ad
Sepia officinalis,442345706,https://inaturalist-open-data.s3.amazonaws.com/photos/442345706/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-16,https://www.inaturalist.org/observations/247648491,"© Michael Bommerer, some rights reserved (CC-BY)",8c1be11a224ab53f5df319b8beee4d2a49329d0275ba2130ba62041e6f03dbce
Sepia officinalis,6996292,https://inaturalist-open-data.s3.amazonaws.com/photos/6996292/medium.jpg,CC-BY 4.0,Bernard Picton,bernardpicton,2008-05-18,https://www.inaturalist.org/observations/5651769,"© Bernard Picton, some rights reserved (CC-BY)",acc5e95eac747ca449d5297e1595d198dd9d046859577da571dc89ced2557857
Sepia officinalis,516150257,https://inaturalist-open-data.s3.amazonaws.com/photos/516150257/medium.jpg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2025-06-05,https://www.inaturalist.org/observations/287074206,"© Charlotte Kirchner, some rights reserved (CC-BY)",a8a4f15000630cf2103f62a40fc56aa7d5f2cbe1333ee2055d9526984d65c19a
Sepia officinalis,516150456,https://inaturalist-open-data.s3.amazonaws.com/photos/516150456/medium.jpg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2025-06-05,https://www.inaturalist.org/observations/287074206,"© Charlotte Kirchner, some rights reserved (CC-BY)",13994b2dfb62a662b7b0c4bc7c9a3f4f531208fc5fcff128de84b034f05799d9
Sepia officinalis,455894086,https://inaturalist-open-data.s3.amazonaws.com/photos/455894086/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/254512015,"© Donald Davesne, some rights reserved (CC-BY)",aa1cfd8de5e634c93bcdf13e70399730fb38f4b688852feaf31478a0ea9f2e7b
Sepia officinalis,455893918,https://inaturalist-open-data.s3.amazonaws.com/photos/455893918/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/254512015,"© Donald Davesne, some rights reserved (CC-BY)",ec58844a49ba0eba1efd86b338759c55177a52f8073a9d8fdc200db30c2d0e1f
Sepia officinalis,687820036,https://inaturalist-open-data.s3.amazonaws.com/photos/687820036/medium.jpg,CC-BY 4.0,Oliver Power,oliverp_05,2026-06-28,https://www.inaturalist.org/observations/376201445,"© Oliver Power, some rights reserved (CC-BY)",20d05d3ae4662d8cc0bfac372e74babd10dc0ed6ebba8cf289858025359c0769
Sepia officinalis,501989292,https://inaturalist-open-data.s3.amazonaws.com/photos/501989292/medium.jpeg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-05-08,https://www.inaturalist.org/observations/279543804,"© Jacek Pietruszewski, some rights reserved (CC-BY)",d0a7065f268a0d94fafc7df72dcedd746b8a33e25db278d88ec0d5a9d3df7351
Sepia officinalis,501989328,https://inaturalist-open-data.s3.amazonaws.com/photos/501989328/medium.jpeg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-05-08,https://www.inaturalist.org/observations/279543804,"© Jacek Pietruszewski, some rights reserved (CC-BY)",987971f40c0896fad881605718650a7dc9e7b1a0edebdc06d617e72610520987
Sepia officinalis,454853333,https://inaturalist-open-data.s3.amazonaws.com/photos/454853333/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/253989088,"© Donald Davesne, some rights reserved (CC-BY)",22cfa5b464fc86fe0c9030e4cb37a4899cb759e24dabbc55d583893739eb7343
Sepia officinalis,454853304,https://inaturalist-open-data.s3.amazonaws.com/photos/454853304/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-09-03,https://www.inaturalist.org/observations/253989088,"© Donald Davesne, some rights reserved (CC-BY)",4f6f93c000167278349fe247f4fb7cc61e4441b4b97aa754dcec7cf6f0728da7
Sepia officinalis,388216448,https://inaturalist-open-data.s3.amazonaws.com/photos/388216448/medium.jpg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-05-29,https://www.inaturalist.org/observations/219335908,"© Michael Bommerer, some rights reserved (CC-BY)",2311bdf20eabf81556caba799a2acb625cfe11790de368eb5f52963dedf37d48
Sepia officinalis,388216608,https://inaturalist-open-data.s3.amazonaws.com/photos/388216608/medium.jpg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-05-29,https://www.inaturalist.org/observations/219335908,"© Michael Bommerer, some rights reserved (CC-BY)",d7dd84b324852ec730a414f0a30289472f64754f74ec404ce7555c8391afecc3
Sepia officinalis,242547500,https://inaturalist-open-data.s3.amazonaws.com/photos/242547500/medium.jpeg,CC-BY 4.0,shahar chaikin,shaharchaikin,2019-02-25,https://www.inaturalist.org/observations/141561892,"© shahar chaikin, some rights reserved (CC-BY)",2e1a2bbb2c685de068b564073937f85814a465fcb64bd1eb0775a5408c127288
Sepia officinalis,242547535,https://inaturalist-open-data.s3.amazonaws.com/photos/242547535/medium.jpeg,CC-BY 4.0,shahar chaikin,shaharchaikin,2019-02-25,https://www.inaturalist.org/observations/141561892,"© shahar chaikin, some rights reserved (CC-BY)",a65fabba1b295ec4d6241086725c1c45ec688a2dfc323ad7920ff4f8e3bb799b
Urticina felina,451366236,https://inaturalist-open-data.s3.amazonaws.com/photos/451366236/medium.jpg,CC-BY 4.0,Donald Davesne,,,https://www.inaturalist.org/observations/252173527,"© Donald Davesne, some rights reserved (CC-BY)",90b2c961601fa9e252b8f8e6ce543e34ef439876095ebf13d6681126723a6d48
