species,photo_id,url,license,author,author_login,observed_on,source_page,attribution
Sepia officinalis,250529075,https://inaturalist-open-data.s3.amazonaws.com/photos/250529075/medium.jpeg,CC-BY 4.0,Samuele Papeschi,geologyistheway,2013-06-05,https://www.inaturalist.org/observations/145806068,"© Samuele Papeschi, some rights reserved (CC-BY)"
Sepia officinalis,250529101,https://inaturalist-open-data.s3.amazonaws.com/photos/250529101/medium.jpeg,CC-BY 4.0,Samuele Papeschi,geologyistheway,2013-06-05,https://www.inaturalist.org/observations/145806068,"© Samuele Papeschi, some rights reserved (CC-BY)"
Sepia officinalis,250529068,https://inaturalist-open-data.s3.amazonaws.com/photos/250529068/medium.jpeg,CC-BY 4.0,Samuele Papeschi,geologyistheway,2013-06-05,https://www.inaturalist.org/observations/145806068,"© Samuele Papeschi, some rights reserved (CC-BY)"
Sepia officinalis,168801956,https://inaturalist-open-data.s3.amazonaws.com/photos/168801956/medium.jpg,CC-BY 4.0,Christine Rampon,christine1104,2017-09-26,https://www.inaturalist.org/observations/101098267,"© Christine Rampon, some rights reserved (CC-BY)"
Sepia officinalis,149722935,https://inaturalist-open-data.s3.amazonaws.com/photos/149722935/medium.jpeg,CC-BY 4.0,Thomas Dreux,thomtom,2021-07-19,https://www.inaturalist.org/observations/90585931,"© Thomas Dreux, some rights reserved (CC-BY)"
Sepia officinalis,149722929,https://inaturalist-open-data.s3.amazonaws.com/photos/149722929/medium.jpeg,CC-BY 4.0,Thomas Dreux,thomtom,2021-07-19,https://www.inaturalist.org/observations/90585931,"© Thomas Dreux, some rights reserved (CC-BY)"
Sepia officinalis,149722965,https://inaturalist-open-data.s3.amazonaws.com/photos/149722965/medium.jpeg,CC-BY 4.0,Thomas Dreux,thomtom,2021-07-19,https://www.inaturalist.org/observations/90585931,"© Thomas Dreux, some rights reserved (CC-BY)"
Sepia officinalis,149722975,https://inaturalist-open-data.s3.amazonaws.com/photos/149722975/medium.jpeg,CC-BY 4.0,Thomas Dreux,thomtom,2021-07-19,https://www.inaturalist.org/observations/90585931,"© Thomas Dreux, some rights reserved (CC-BY)"
Sepia officinalis,440078440,https://inaturalist-open-data.s3.amazonaws.com/photos/440078440/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-09,https://www.inaturalist.org/observations/246503381,"© Michael Bommerer, some rights reserved (CC-BY)"
Sepia officinalis,440078998,https://inaturalist-open-data.s3.amazonaws.com/photos/440078998/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-09,https://www.inaturalist.org/observations/246503381,"© Michael Bommerer, some rights reserved (CC-BY)"
Sepia officinalis,440079053,https://inaturalist-open-data.s3.amazonaws.com/photos/440079053/medium.jpeg,CC-BY 4.0,Michael Bommerer,michael_bommerer,2024-10-09,https://www.inaturalist.org/observations/246503381,"© Michael Bommerer, some rights reserved (CC-BY)"
Sepia officinalis,63262126,https://inaturalist-open-data.s3.amazonaws.com/photos/63262126/medium.jpg,CC-BY 4.0,richyfourtytwo,richyfourtytwo,2020-03-11,https://www.inaturalist.org/observations/39848621,"© richyfourtytwo, some rights reserved (CC-BY)"
Panulirus versicolor,59732307,https://inaturalist-open-data.s3.amazonaws.com/photos/59732307/medium.jpg,CC-BY 4.0,Kai Squires,squiresk,2009-11-09,https://www.inaturalist.org/observations/37650762,"© Kai Squires, some rights reserved (CC-BY)"
Panulirus versicolor,99563125,https://inaturalist-open-data.s3.amazonaws.com/photos/99563125/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2020-08-27,https://www.inaturalist.org/observations/62162759,"© Dan Schofield, some rights reserved (CC-BY)"
Panulirus versicolor,249961904,https://inaturalist-open-data.s3.amazonaws.com/photos/249961904/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-11-14,https://www.inaturalist.org/observations/145515666,"© Donald Davesne, some rights reserved (CC-BY)"
Panulirus versicolor,613136741,https://inaturalist-open-data.s3.amazonaws.com/photos/613136741/medium.jpg,CC-BY 4.0,Ben Costamagna,bencostamagna,2025-12-31,https://www.inaturalist.org/observations/337301047,"© Ben Costamagna, some rights reserved (CC-BY)"
Panulirus versicolor,598784516,https://inaturalist-open-data.s3.amazonaws.com/photos/598784516/medium.jpg,CC-BY 4.0,PampaSorro,pampasorro,2025-12-10,https://www.inaturalist.org/observations/330237027,"© PampaSorro, some rights reserved (CC-BY)"
Panulirus versicolor,599410293,https://inaturalist-open-data.s3.amazonaws.com/photos/599410293/medium.jpg,CC-BY 4.0,Ben Costamagna,bencostamagna,2025-12-04,https://www.inaturalist.org/observations/330541369,"© Ben Costamagna, some rights reserved (CC-BY)"
Panulirus versicolor,349632392,https://inaturalist-open-data.s3.amazonaws.com/photos/349632392/medium.jpg,CC-BY 4.0,portioid,portioid,2024-02-03,https://www.inaturalist.org/observations/198376282,"© portioid, some rights reserved (CC-BY)"
Panulirus versicolor,349632399,https://inaturalist-open-data.s3.amazonaws.com/photos/349632399/medium.jpg,CC-BY 4.0,portioid,portioid,2024-02-03,https://www.inaturalist.org/observations/198376282,"© portioid, some rights reserved (CC-BY)"
Panulirus versicolor,349632394,https://inaturalist-open-data.s3.amazonaws.com/photos/349632394/medium.jpg,CC-BY 4.0,portioid,portioid,2024-02-03,https://www.inaturalist.org/observations/198376282,"© portioid, some rights reserved (CC-BY)"
Panulirus versicolor,99602462,https://inaturalist-open-data.s3.amazonaws.com/photos/99602462/medium.jpeg,CC-BY 4.0,Sabarni Sarker,sabarnisarker,2016-12-19,https://www.inaturalist.org/observations/62184386,"© Sabarni Sarker, some rights reserved (CC-BY)"
Panulirus versicolor,607409424,https://inaturalist-open-data.s3.amazonaws.com/photos/607409424/medium.jpg,CC-BY 4.0,Samuel GUIRAUDOU,samuel_guiraudou,2025-11-10,https://www.inaturalist.org/observations/334476235,"© Samuel GUIRAUDOU, some rights reserved (CC-BY)"
Panulirus versicolor,607409428,https://inaturalist-open-data.s3.amazonaws.com/photos/607409428/medium.jpg,CC-BY 4.0,Samuel GUIRAUDOU,samuel_guiraudou,2025-11-10,https://www.inaturalist.org/observations/334476235,"© Samuel GUIRAUDOU, some rights reserved (CC-BY)"
Panulirus versicolor,607409431,https://inaturalist-open-data.s3.amazonaws.com/photos/607409431/medium.jpg,CC-BY 4.0,Samuel GUIRAUDOU,samuel_guiraudou,2025-11-10,https://www.inaturalist.org/observations/334476235,"© Samuel GUIRAUDOU, some rights reserved (CC-BY)"
Panulirus versicolor,610785583,https://inaturalist-open-data.s3.amazonaws.com/photos/610785583/medium.jpg,CC-BY 4.0,Luke Lythgoe,lukelythgoe,2026-01-24,https://www.inaturalist.org/observations/336143561,"© Luke Lythgoe, some rights reserved (CC-BY)"
Panulirus versicolor,610785629,https://inaturalist-open-data.s3.amazonaws.com/photos/610785629/medium.jpg,CC-BY 4.0,Luke Lythgoe,lukelythgoe,2026-01-24,https://www.inaturalist.org/observations/336143561,"© Luke Lythgoe, some rights reserved (CC-BY)"
Panulirus versicolor,610785670,https://inaturalist-open-data.s3.amazonaws.com/photos/610785670/medium.jpg,CC-BY 4.0,Luke Lythgoe,lukelythgoe,2026-01-24,https://www.inaturalist.org/observations/336143561,"© Luke Lythgoe, some rights reserved (CC-BY)"
Panulirus versicolor,15746361,https://inaturalist-open-data.s3.amazonaws.com/photos/15746361/medium.jpg,CC-BY 4.0,Robert Taylor,robert_taylor,2015-11-25,https://www.inaturalist.org/observations/11133257,"© Robert Taylor, some rights reserved (CC-BY)"
Panulirus versicolor,166598283,https://inaturalist-open-data.s3.amazonaws.com/photos/166598283/medium.jpeg,CC-BY 4.0,呂一起(Lyu yi-chi),pchi45,2021-10-21,https://www.inaturalist.org/observations/99879128,"© 呂一起(Lyu yi-chi), some rights reserved (CC-BY)"
Panulirus versicolor,166598294,https://inaturalist-open-data.s3.amazonaws.com/photos/166598294/medium.jpeg,CC-BY 4.0,呂一起(Lyu yi-chi),pchi45,2021-10-21,https://www.inaturalist.org/observations/99879128,"© 呂一起(Lyu yi-chi), some rights reserved (CC-BY)"
Panulirus versicolor,166598325,https://inaturalist-open-data.s3.amazonaws.com/photos/166598325/medium.jpeg,CC-BY 4.0,呂一起(Lyu yi-chi),pchi45,2021-10-21,https://www.inaturalist.org/observations/99879128,"© 呂一起(Lyu yi-chi), some rights reserved (CC-BY)"
Panulirus versicolor,169850559,https://inaturalist-open-data.s3.amazonaws.com/photos/169850559/medium.jpeg,CC-BY 4.0,Matt B,holocene_matt,2021-07-09,https://www.inaturalist.org/observations/101693502,"© Matt B, some rights reserved (CC-BY)"
Panulirus versicolor,493852928,https://inaturalist-open-data.s3.amazonaws.com/photos/493852928/medium.jpg,CC-BY 4.0,Borja Fierro,borjitaaa,2018-07-20,https://www.inaturalist.org/observations/274750103,"© Borja Fierro, some rights reserved (CC-BY)"
Panulirus versicolor,259727873,https://inaturalist-open-data.s3.amazonaws.com/photos/259727873/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2008-09-30,https://www.inaturalist.org/observations/150606621,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)"
Panulirus versicolor,575019726,https://inaturalist-open-data.s3.amazonaws.com/photos/575019726/medium.jpg,CC-BY 4.0,Patrick Connolly,somethingfishy,2025-09-22,https://www.inaturalist.org/observations/318176022,"© Patrick Connolly, some rights reserved (CC-BY)"
Panulirus versicolor,676957451,https://inaturalist-open-data.s3.amazonaws.com/photos/676957451/medium.jpg,CC-BY 4.0,maxark,maxark,2026-06-11,https://www.inaturalist.org/observations/370555048,"© maxark, some rights reserved (CC-BY)"
Panulirus versicolor,676957499,https://inaturalist-open-data.s3.amazonaws.com/photos/676957499/medium.jpg,CC-BY 4.0,maxark,maxark,2026-06-11,https://www.inaturalist.org/observations/370555048,"© maxark, some rights reserved (CC-BY)"
Panulirus versicolor,679292941,https://inaturalist-open-data.s3.amazonaws.com/photos/679292941/medium.jpg,CC-BY 4.0,maxark,maxark,2026-06-11,https://www.inaturalist.org/observations/370555048,"© maxark, some rights reserved (CC-BY)"
Panulirus versicolor,577250069,https://inaturalist-open-data.s3.amazonaws.com/photos/577250069/medium.jpg,CC-BY 4.0,Daniel Eisenhauer,kdapt-preacher,2024-04-02,https://www.inaturalist.org/observations/319343509,"© Daniel Eisenhauer, some rights reserved (CC-BY)"
Panulirus versicolor,90559118,https://inaturalist-open-data.s3.amazonaws.com/photos/90559118/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2020-07-21,https://www.inaturalist.org/observations/56810291,"© Dan Schofield, some rights reserved (CC-BY)"
