species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256,license_code,license_url,taxon_id,retrieved_utc
Scorpaena plumieri,448754304,https://inaturalist-open-data.s3.amazonaws.com/photos/448754304/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2023-09-22,https://www.inaturalist.org/observations/250866008,"© Jay Brasher, some rights reserved (CC-BY)",8793c815e3ce75275aa23313a2cce679c56be9c8c83c8e0055a8db3ed103923a,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:20Z
Scorpaena plumieri,385915961,https://inaturalist-open-data.s3.amazonaws.com/photos/385915961/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2020-03-04,https://www.inaturalist.org/observations/218103797,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",bc1cf482b8ed302f028ffd10fda184372c953d4218ea47af2f98fc17cb541c94,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:33Z
Scorpaena plumieri,631053197,https://inaturalist-open-data.s3.amazonaws.com/photos/631053197/medium.jpg,CC-BY 4.0,Matteo Bellucci,matteobellu239,2026-03-28,https://www.inaturalist.org/observations/346218552,"© Matteo Bellucci, some rights reserved (CC-BY)",01f6c8f0875d6618b5ef6f1b9a109351434bd9561d8ae490c3ae3117397dd0c4,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:30Z
Scorpaena plumieri,246243076,https://inaturalist-open-data.s3.amazonaws.com/photos/246243076/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2001-03-06,https://www.inaturalist.org/observations/143570589,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",56f652fbeeedcff755db1396110ae78e4978d49be6172b0c1022257ce8ec3023,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:30Z
Scorpaena plumieri,179499402,https://inaturalist-open-data.s3.amazonaws.com/photos/179499402/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,1997-10-21,https://www.inaturalist.org/observations/106802822,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",dc126b62c2f2d4043343c9ddcbdfe2a52607a5d4f9463ed61db6601b33a974bc,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:16Z
Scorpaena plumieri,364951613,https://inaturalist-open-data.s3.amazonaws.com/photos/364951613/medium.jpg,CC-BY 4.0,cello caruso-turiello,celllo,2024-04-09,https://www.inaturalist.org/observations/206347171,"© cello caruso-turiello, some rights reserved (CC-BY)",c5d8796e56e88fecea9becd4b9cbd66fda60731218eba7691e7760684d8882d0,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:05Z
Scorpaena plumieri,161077125,https://inaturalist-open-data.s3.amazonaws.com/photos/161077125/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2018-07-05,https://www.inaturalist.org/observations/96917357,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",a1910ca925879576498fc5122f885033922a6a768818d64bde54a9a42312816b,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:13Z
Scorpaena plumieri,464876611,https://inaturalist-open-data.s3.amazonaws.com/photos/464876611/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2024-09-03,https://www.inaturalist.org/observations/259025468,"© Jay Brasher, some rights reserved (CC-BY)",96db790c4deca35a372c0a76889420317c0ea0debff98c88a9b365dde5d7e4d6,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:23Z
Scorpaena plumieri,385634339,https://inaturalist-open-data.s3.amazonaws.com/photos/385634339/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2020-03-04,https://www.inaturalist.org/observations/217954542,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",7bf25f2016ddcd1f87fe12b69e6a0068c52cc02399cca902e144ead9eb06382f,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:32Z
Scorpaena plumieri,348830812,https://inaturalist-open-data.s3.amazonaws.com/photos/348830812/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2018-06-15,https://www.inaturalist.org/observations/197976398,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",a5063490d55be18aaeeb47a9bc48523847e8c7ead5b62d2670b8e96a6fdd8634,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:36Z
Scorpaena plumieri,631135959,https://inaturalist-open-data.s3.amazonaws.com/photos/631135959/medium.jpg,CC-BY 4.0,tunicatedreamz,tunicatedreamz,2026-03-30,https://www.inaturalist.org/observations/346252591,"© tunicatedreamz, some rights reserved (CC-BY)",4fce64bce8c42c7a34e83a7a29bb3faffcc4de25f63c39530db966f1196d5dcf,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:20Z
Scorpaena plumieri,169277521,https://inaturalist-open-data.s3.amazonaws.com/photos/169277521/medium.jpg,CC-BY 4.0,Caroline Quinn,luo_qing,2021-11-14,https://www.inaturalist.org/observations/101365943,"© Caroline Quinn, some rights reserved (CC-BY)",e0299285c38bf127e7278bf3cdcefdb482b376af7b670cae48be66d42fab0115,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:11Z
Scorpaena plumieri,296751437,https://inaturalist-open-data.s3.amazonaws.com/photos/296751437/medium.png,CC-BY 4.0,Eridan Xharahi,eridanxharahi,2023-07-04,https://www.inaturalist.org/observations/171041363,"© Eridan Xharahi, some rights reserved (CC-BY)",b25ed26cc3ee2c754bcf1d3af3c90f44cbfe1e428dd7eba6fba1b73770200650,cc-by,https://creativecommons.org/licenses/by/4.0/,49244,2026-09-26T05:40:21Z
Actinia equina,451366369,https://inaturalist-open-data.s3.amazonaws.com/photos/451366369/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-11-11,https://www.inaturalist.org/observations/252173532,"© Donald Davesne, some rights reserved (CC-BY)",79147b34901b4eb87ae439b5afe6778ecfe8039ad6b4079bb8ce5fb843f5ce5f,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:48Z
Actinia equina,451366476,https://inaturalist-open-data.s3.amazonaws.com/photos/451366476/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2024-11-11,https://www.inaturalist.org/observations/252173532,"© Donald Davesne, some rights reserved (CC-BY)",e8a4c68e97b1f3a262d7624d527d4a3dc5acf24d0b8ba459d8afc9e6a40b8b59,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:47Z
Actinia equina,219461090,https://inaturalist-open-data.s3.amazonaws.com/photos/219461090/medium.jpeg,CC-BY 4.0,Eric Tittley,erictittley,2022-08-02,https://www.inaturalist.org/observations/129160647,"© Eric Tittley, some rights reserved (CC-BY)",d1e87aafb1a1c344d0ed7cd79ba243a023167a8ff473e4675114e1369c368d0b,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:48Z
Actinia equina,489180331,https://inaturalist-open-data.s3.amazonaws.com/photos/489180331/medium.jpeg,CC-BY 4.0,D. Rafael S. Fernandes,raf44,2024-10-05,https://www.inaturalist.org/observations/271923381,"© D. Rafael S. Fernandes, some rights reserved (CC-BY)",e78649b45f94276c6b0837cfaa38369ff5650a06f7be285aa54ce4ed492e0c19,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:49Z
Actinia equina,204608520,https://inaturalist-open-data.s3.amazonaws.com/photos/204608520/medium.jpg,CC-BY 4.0,Jamie O'Neill,swimjamie,2022-03-23,https://www.inaturalist.org/observations/120942252,"© Jamie O'Neill, some rights reserved (CC-BY)",675472bad7cc890dbbc21f1f02773d744bce0c5ab25112406b9f4469d66e30d8,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:53Z
Actinia equina,155883212,https://inaturalist-open-data.s3.amazonaws.com/photos/155883212/medium.jpg,CC-BY 4.0,Kristof Zyskowski,kristofz,2021-08-30,https://www.inaturalist.org/observations/94006667,"© Kristof Zyskowski, some rights reserved (CC-BY)",5ab7b602f966f006d6e1c682ba3d35688b24799cbe07c3519de5880865e60459,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:55Z
Actinia equina,672345590,https://inaturalist-open-data.s3.amazonaws.com/photos/672345590/medium.jpg,CC-BY 4.0,Louis Backstrom,louisb,2026-06-03,https://www.inaturalist.org/observations/368131743,"© Louis Backstrom, some rights reserved (CC-BY)",3be7fb3c6dcfceb44ac0f5f1e3f5304771e8e5615bd9600218190d5517861f28,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:58Z
Actinia equina,481213438,https://inaturalist-open-data.s3.amazonaws.com/photos/481213438/medium.jpeg,CC-BY 4.0,petitcrabe,petitcrabe,2025-03-30,https://www.inaturalist.org/observations/267756539,"© petitcrabe, some rights reserved (CC-BY)",bc0e4bda322a8ca75852999b1cfa42a8a760734b5f34443cc2dc3676afc8a7e5,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:02Z
Actinia equina,713741943,https://inaturalist-open-data.s3.amazonaws.com/photos/713741943/medium.jpg,CC-BY 4.0,Alex Press,alexswift,2026-08-09,https://www.inaturalist.org/observations/389649768,"© Alex Press, some rights reserved (CC-BY)",ad3f6130165d149911ccd575e8bfc4d784d7f02affa75e8ed0fdac3270be9c5b,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:09Z
Actinia equina,399885682,https://inaturalist-open-data.s3.amazonaws.com/photos/399885682/medium.jpg,CC-BY 4.0,Joss Carr,josscarr,2024-06-25,https://www.inaturalist.org/observations/225540749,"© Joss Carr, some rights reserved (CC-BY)",b65910d4039e2fc4863641b3a9d80b143f88164f648f34489952b7fa3c5837df,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:11Z
Actinia equina,371627700,https://inaturalist-open-data.s3.amazonaws.com/photos/371627700/medium.jpeg,CC-BY 4.0,Rory Wilson,rorywilson,2024-04-26,https://www.inaturalist.org/observations/210073538,"© Rory Wilson, some rights reserved (CC-BY)",0928621f53461d9559a4be0fda007413ec4694bea4788d36a2a17525dcc76f0a,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:12Z
Actinia equina,136819917,https://inaturalist-open-data.s3.amazonaws.com/photos/136819917/medium.jpeg,CC-BY 4.0,Victor Heng,victor0001,2021-06-16,https://www.inaturalist.org/observations/83312954,"© Victor Heng, some rights reserved (CC-BY)",de7293b112c510886eda862f40cf8b51fe2046e4d614ef42545cd3d7a59af52f,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:14Z
Actinia equina,721247212,https://inaturalist-open-data.s3.amazonaws.com/photos/721247212/medium.jpg,CC-BY 4.0,Jose Gutierrez Higa,josehigas,2026-08-22,https://www.inaturalist.org/observations/393489171,"© Jose Gutierrez Higa, some rights reserved (CC-BY)",a8e1b93508d422cf69a3fc80fa716cc2b07ad16e07cc79cd7f5484cd25336579,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:16Z
Actinia equina,226355142,https://inaturalist-open-data.s3.amazonaws.com/photos/226355142/medium.jpeg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2022-08-30,https://www.inaturalist.org/observations/132932196,"© Charlotte Kirchner, some rights reserved (CC-BY)",b5552c1a98a709ee4ab30544fb2c584c5e0f7bb81950a4126fe3e24113838609,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:17Z
Actinia equina,226355123,https://inaturalist-open-data.s3.amazonaws.com/photos/226355123/medium.jpeg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2022-08-30,https://www.inaturalist.org/observations/132932196,"© Charlotte Kirchner, some rights reserved (CC-BY)",036b7309e885ea91d9c547a77192bd72d5525afc74ff89fa4f1b7ea89242c17a,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:17Z
Actinia equina,153005036,https://inaturalist-open-data.s3.amazonaws.com/photos/153005036/medium.jpeg,CC-BY 4.0,liam1294,liam1294,2021-08-24,https://www.inaturalist.org/observations/92409404,"© liam1294, some rights reserved (CC-BY)",0c41c1515f748a1e7e2fefd63ed459fad428695f0f7d6b12f90d336354b5d9e9,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:22Z
Actinia equina,294808033,https://inaturalist-open-data.s3.amazonaws.com/photos/294808033/medium.jpeg,CC-BY 4.0,Jennifer Woollin,woollin,2023-06-25,https://www.inaturalist.org/observations/170011003,"© Jennifer Woollin, some rights reserved (CC-BY)",053556619f794e601823bef1a233ec9b432ec9bff367b2068cc709631644f115,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:22Z
Actinia equina,343790214,https://inaturalist-open-data.s3.amazonaws.com/photos/343790214/medium.jpg,CC-BY 4.0,Sean Hartnett,apricaria,2023-12-29,https://www.inaturalist.org/observations/195420577,"© Sean Hartnett, some rights reserved (CC-BY)",badab0428a736ee3417f9a7f57f502b8b7a2e7497e49136d385022c5ad9bd612,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:23Z
Actinia equina,505391212,https://inaturalist-open-data.s3.amazonaws.com/photos/505391212/medium.jpg,CC-BY 4.0,Maeve Foley,maevelouisef,2025-05-02,https://www.inaturalist.org/observations/281348812,"© Maeve Foley, some rights reserved (CC-BY)",603ab6fb0a927937ac8326409fdec51e7ff0d985e9d378bbd9ea92fe28fa1bbc,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:26Z
Actinia equina,549971632,https://inaturalist-open-data.s3.amazonaws.com/photos/549971632/medium.jpg,CC-BY 4.0,petitcrabe,petitcrabe,2025-08-09,https://www.inaturalist.org/observations/305048607,"© petitcrabe, some rights reserved (CC-BY)",71b57d14b7c742f32672d280ef1901c7c59ae958e4cb7c3b9cd09a1eb68cc11b,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:28Z
Actinia equina,590386137,https://inaturalist-open-data.s3.amazonaws.com/photos/590386137/medium.jpg,CC-BY 4.0,Nick Butcher,nick37158,2025-11-11,https://www.inaturalist.org/observations/326020071,"© Nick Butcher, some rights reserved (CC-BY)",f13c83b8037b6e1e71ed91c16b24000656c11b0bb12f405c6ecbfaca9303516a,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:28Z
Actinia equina,691259084,https://inaturalist-open-data.s3.amazonaws.com/photos/691259084/medium.jpg,CC-BY 4.0,Dave,dave2022,2026-07-03,https://www.inaturalist.org/observations/377980508,"© Dave, some rights reserved (CC-BY)",1c78a0cb9300055309a9dc8cca8354ecc404e920aa2d4ddf4e31cbec515b900c,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:32Z
Actinia equina,580616410,https://inaturalist-open-data.s3.amazonaws.com/photos/580616410/medium.jpg,CC-BY 4.0,Aaron Chidwick,physcia_descendens,2025-10-07,https://www.inaturalist.org/observations/321076585,"© Aaron Chidwick, some rights reserved (CC-BY)",706d241d9c59f3bb5556d9d9d66164528850f0a15046b46d77efbcf137a338bd,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:32Z
Actinia equina,538433135,https://inaturalist-open-data.s3.amazonaws.com/photos/538433135/medium.jpg,CC-BY 4.0,D. Rafael S. Fernandes,raf44,2025-03-01,https://www.inaturalist.org/observations/298888446,"© D. Rafael S. Fernandes, some rights reserved (CC-BY)",04bffad5e393ba7dcde1abf5c758b9a664ca0493b27ece2311c68f49784b43c0,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:20Z
Actinia equina,525204500,https://inaturalist-open-data.s3.amazonaws.com/photos/525204500/medium.jpg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2025-06-21,https://www.inaturalist.org/observations/291886155,"© Nicola Crockford, some rights reserved (CC-BY)",b09cf1a1f736541b12bfdfb00580e42606eb7ca360d3c44cb058cddc9ac5b82b,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:27Z
Actinia equina,637553036,https://inaturalist-open-data.s3.amazonaws.com/photos/637553036/medium.jpg,CC-BY 4.0,Nick Butcher,nick37158,2026-04-13,https://www.inaturalist.org/observations/349490976,"© Nick Butcher, some rights reserved (CC-BY)",7cc188deb817b569df2c01bd8552356d3070bfce58d88ca3a8b7ff6bc627f244,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:20Z
Actinia equina,368998697,https://inaturalist-open-data.s3.amazonaws.com/photos/368998697/medium.jpg,CC-BY 4.0,Vsevolod Rudyi,ruseva,2024-04-21,https://www.inaturalist.org/observations/208549757,"© Vsevolod Rudyi, some rights reserved (CC-BY)",4aa710346730e9e17381dac6c9a397d05a816995ddb836c9460b761c13a1e987,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:57Z
Actinia equina,666664092,https://inaturalist-open-data.s3.amazonaws.com/photos/666664092/medium.jpg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2026-05-25,https://www.inaturalist.org/observations/365158382,"© Charlotte Kirchner, some rights reserved (CC-BY)",3ed4a3c2ae6028fd0268b7d9ee0b7a0fce2f074fd20e1bf0e9a68a69e35c43e8,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:08Z
Actinia equina,200479023,https://inaturalist-open-data.s3.amazonaws.com/photos/200479023/medium.jpeg,CC-BY 4.0,Mike Brady,bradymh,2022-05-15,https://www.inaturalist.org/observations/118642527,"© Mike Brady, some rights reserved (CC-BY)",62f9b2e97bde5790d913c9039ddef21acee172da4b4b1788b85ec7ef9e383be0,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:13Z
Actinia equina,518830279,https://inaturalist-open-data.s3.amazonaws.com/photos/518830279/medium.jpg,CC-BY 4.0,Lou Wagstaffe,jsylou,2025-06-10,https://www.inaturalist.org/observations/288501466,"© Lou Wagstaffe, some rights reserved (CC-BY)",ba216b37ecf8856dc1213090d213cef6f14d3e8b54da9b25fa66e16af8364ead,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:05Z
Actinia equina,660106483,https://inaturalist-open-data.s3.amazonaws.com/photos/660106483/medium.jpg,CC-BY 4.0,Charlotte Kirchner,charlottekirchner,2026-05-15,https://www.inaturalist.org/observations/361688924,"© Charlotte Kirchner, some rights reserved (CC-BY)",fedcc97431037b4b44160cabffa0501453f83ad04f5926eb045058fa6b7eae0d,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:40:59Z
Actinia equina,218750673,https://inaturalist-open-data.s3.amazonaws.com/photos/218750673/medium.jpeg,CC-BY 4.0,Petr Knotek,mallomonas,2022-07-14,https://www.inaturalist.org/observations/128767131,"© Petr Knotek, some rights reserved (CC-BY)",42b844e6a9286f59cc957825e7a426d6ae2c3526671275aa5c294d8940327f7f,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:33Z
Actinia equina,691953830,https://inaturalist-open-data.s3.amazonaws.com/photos/691953830/medium.jpg,CC-BY 4.0,Nick Butcher,nick37158,2026-07-05,https://www.inaturalist.org/observations/378341197,"© Nick Butcher, some rights reserved (CC-BY)",0d47cc1b4b392de428e3abf48d0dfc2a1c0d86383224197b3dd0d4e8cfa3d264,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:31Z
Actinia equina,538433112,https://inaturalist-open-data.s3.amazonaws.com/photos/538433112/medium.jpg,CC-BY 4.0,D. Rafael S. Fernandes,raf44,2025-03-01,https://www.inaturalist.org/observations/298888429,"© D. Rafael S. Fernandes, some rights reserved (CC-BY)",d9a39d6dea279e26b9d6b45b1f14b799b7a37091cd8e54511b6ecf186058702c,cc-by,https://creativecommons.org/licenses/by/4.0/,130085,2026-09-26T05:41:05Z
Aetobatus narinari,607012561,https://inaturalist-open-data.s3.amazonaws.com/photos/607012561/medium.jpg,CC-BY 4.0,Steven Wang,steven_wang15636,2026-01-10,https://www.inaturalist.org/observations/334278384,"© Steven Wang, some rights reserved (CC-BY)",06b405f1b97ec783253f5a7a4d3e36c3a33f13f3e8b6a08d13e1ae9e324f29cb,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:36Z
Aetobatus narinari,607012563,https://inaturalist-open-data.s3.amazonaws.com/photos/607012563/medium.jpg,CC-BY 4.0,Steven Wang,steven_wang15636,2026-01-10,https://www.inaturalist.org/observations/334278384,"© Steven Wang, some rights reserved (CC-BY)",4e51bc1c195e12070ee4df372e1f0c21749fb9925a9a1c2641e7ef955bbba97d,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:35Z
Aetobatus narinari,237752741,https://inaturalist-open-data.s3.amazonaws.com/photos/237752741/medium.jpg,CC-BY 4.0,Susan Aide,susanfibio,2022-10-16,https://www.inaturalist.org/observations/139050259,"© Susan Aide, some rights reserved (CC-BY)",5306fb41c01085d478e88e58c8cd114ddc36ab61fcaa71f29d8569a197f5cbcb,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:36Z
Aetobatus narinari,630655413,https://inaturalist-open-data.s3.amazonaws.com/photos/630655413/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-03-17,https://www.inaturalist.org/observations/346009842,"© Dan Schofield, some rights reserved (CC-BY)",6b5a93d4bfbbdff9a6162e770a88cef523f5b0b86d2425676d1eb85dc679d10f,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:36Z
Aetobatus narinari,630655374,https://inaturalist-open-data.s3.amazonaws.com/photos/630655374/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-03-17,https://www.inaturalist.org/observations/346009842,"© Dan Schofield, some rights reserved (CC-BY)",1306000a93784ee1482b37e222ecd9ef855f082ec130065fc0ebea05ced9aa97,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:36Z
Aetobatus narinari,359940956,https://inaturalist-open-data.s3.amazonaws.com/photos/359940956/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",4a3ddeaf5d9e9d25a55b048da843ca3e87d58fbbf92b068840babe51ac27fb05,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:38Z
Aetobatus narinari,359940961,https://inaturalist-open-data.s3.amazonaws.com/photos/359940961/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",327aa6440846cee720239dda9c4d8cc656980d23c334ef36571845099954b430,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:38Z
Aetobatus narinari,709820962,https://inaturalist-open-data.s3.amazonaws.com/photos/709820962/medium.gif,CC-BY 4.0,Matteo Bellucci,matteobellu239,2026-05-28,https://www.inaturalist.org/observations/387625065,"© Matteo Bellucci, some rights reserved (CC-BY)",ff7c0a7de26d413a090aae957001acbf7f0289a7f31d84cd7526ac4e22d07d36,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:42Z
Aetobatus narinari,378574273,https://inaturalist-open-data.s3.amazonaws.com/photos/378574273/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2023-09-14,https://www.inaturalist.org/observations/214193797,"© Jay Brasher, some rights reserved (CC-BY)",c6be56af46db9b19d13e163402dffd8019511b4ab0a3d974a7c61bf6800f800e,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:39Z
Aetobatus narinari,255522069,https://inaturalist-open-data.s3.amazonaws.com/photos/255522069/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2023-02-01,https://www.inaturalist.org/observations/148386848,"© Dan Schofield, some rights reserved (CC-BY)",151bf922ab891c47b75a2cbef9d043973f8b66ead19c5a13c336cd66a2d14f60,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:39Z
Aetobatus narinari,255522055,https://inaturalist-open-data.s3.amazonaws.com/photos/255522055/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2023-02-01,https://www.inaturalist.org/observations/148386848,"© Dan Schofield, some rights reserved (CC-BY)",2d9286db9dff940edea6e1c8be9fb23ef9de11ffab8e1a44132b52c7aab14d7e,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:39Z
Aetobatus narinari,3015541,https://inaturalist-open-data.s3.amazonaws.com/photos/3015541/medium.jpg,CC-BY 4.0,aarongunnar,aarongunnar,2014-01-20,https://www.inaturalist.org/observations/2682711,"© aarongunnar, some rights reserved (CC-BY)",d9ea0ae7b106e1a194804a0682161de8bf370426f129a06fbc23deabc7821fb4,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:41Z
Aetobatus narinari,478053324,https://inaturalist-open-data.s3.amazonaws.com/photos/478053324/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2025-03-16,https://www.inaturalist.org/observations/266087916,"© Dan Schofield, some rights reserved (CC-BY)",8cbf2352846414bac9b869dd1c3e16553db3202c7d0a46ed8e0400e713d67f9f,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:42Z
Aetobatus narinari,478053338,https://inaturalist-open-data.s3.amazonaws.com/photos/478053338/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2025-03-16,https://www.inaturalist.org/observations/266087916,"© Dan Schofield, some rights reserved (CC-BY)",b649e2fda59c32c8bc5ab28402a1d88a1781d1d936cc2957d4d06d7fd8f5486d,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:42Z
Aetobatus narinari,485604619,https://inaturalist-open-data.s3.amazonaws.com/photos/485604619/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2025-04-07,https://www.inaturalist.org/observations/270045328,"© Dan Schofield, some rights reserved (CC-BY)",e4e0bbca8a6b64a4636bdbe9d9163f6bea563d523c107a0294ea0d00c868fe63,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:43Z
Aetobatus narinari,485604646,https://inaturalist-open-data.s3.amazonaws.com/photos/485604646/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2025-04-07,https://www.inaturalist.org/observations/270045328,"© Dan Schofield, some rights reserved (CC-BY)",ea6e09469b03158a31dba6d315d533c16e7516c99ea663b668cfed9f8aeb237f,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:43Z
Aetobatus narinari,262119240,https://inaturalist-open-data.s3.amazonaws.com/photos/262119240/medium.jpeg,CC-BY 4.0,Addshore,addshore,2023-03-21,https://www.inaturalist.org/observations/151877091,"© Addshore, some rights reserved (CC-BY)",7f960725eadc42fcf2476b0313ace61ae0b82e017800eaf565edb4d47326126e,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:43Z
Aetobatus narinari,247269872,https://inaturalist-open-data.s3.amazonaws.com/photos/247269872/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2022-12-10,https://www.inaturalist.org/observations/144108523,"© Dan Schofield, some rights reserved (CC-BY)",001cdfaf62b0d6e6e3d387cd0e56f92cf05472e35bc5e70ec0d05a8f4e66d0d3,cc-by,https://creativecommons.org/licenses/by/4.0/,49297,2026-09-26T05:41:43Z
